-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,44,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,12,12,12,44,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-1
-1,-1,-1,-1,-1,-1,-1,-1,30,32,-1,30,31,31,31,31,31,44,31,31,31,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,44,-1,-1,30,32,-1,-1,-1,13,-1,63,-1
-1,-1,-1,-1,-1,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,31,31,31,31
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,30,32,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,30,32,-1,-1,30,31,31,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,-1,-1,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,31,-1,-1,-1,-1
-1,-1,-1,-1,-1,12,-1,-1,-1,44,44,-1,-1,44,44,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,31,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,31,31,44,44,-1,-1,44,44,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1
-1,-1,-1,-1,31,31,-1,44,44,44,44,-1,-1,44,44,44,31,96,-1,-1,-1,-1,-1,-1,-1,-1,31,31,-1,-1,31,31,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,12,-1,-1,12,-1,-1,-1,-1
31,31,31,-1,44,44,-1,44,44,44,44,-1,-1,44,44,44,44,31,-1,-1,-1,-1,-1,-1,-1,-1,44,44,-1,-1,44,44,-1,-1,-1,-1,44,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
44,44,44,-1,44,44,-1,44,44,44,44,-1,-1,44,44,44,44,44,31,96,-1,12,12,-1,31,31,44,44,-1,-1,44,44,-1,-1,-1,-1,44,-1,44,-1,31,-1,31,-1,-1,31,-1,31,31,44
44,44,44,96,44,44,96,44,44,44,44,96,96,44,44,44,44,44,44,31,31,31,31,31,44,44,44,44,96,96,44,44,93,96,93,96,44,93,44,96,44,93,44,96,93,44,96,44,44,44
